pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,rowupdate,pl_pubdate,releasedate
OGLE-TR-10 b,OGLE-TR-10,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,3.101278,0.04516,19.27948,1.72,216.1244,0.68,Mass,,,1702.0,0.0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,6075.0,1.52,1.277,0.28,[Fe/H],4.178,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h51m28.26s,267.8677483,-29d52m35.31s,-29.8764758,1344.97,16.006,12.856,15.6845,2016-01-12,2010-11,2016-01-14
OGLE-TR-10 b,OGLE-TR-10,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=BOUCHY_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005A&A...431.1105B/abstract target=ref> Bouchy et al. 2005 </a>,3.1014,,17.02265994,1.51866,209.7678,0.66,Mass,0.0,,,0.0,<a refstr=BOUCHY_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005A&A...431.1105B/abstract target=ref> Bouchy et al. 2005 </a>,,6220.0,1.21,1.22,0.39,[Fe/H],4.7,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h51m28.26s,267.8677483,-29d52m35.31s,-29.8764758,1344.97,16.006,12.856,15.6845,2016-02-24,2005-03,2016-02-25
OGLE-TR-10 b,OGLE-TR-10,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=KONACKI_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...624..372K/abstract target=ref> Konacki et al. 2005 </a>,3.101386,0.04162,13.89916,1.24,181.1631,0.57,Mass,0.0,,,0.0,<a refstr=KONACKI_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...624..372K/abstract target=ref> Konacki et al. 2005 </a>,,5750.0,1.0,1.0,0.0,,4.4,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h51m28.26s,267.8677483,-29d52m35.31s,-29.8764758,1344.97,16.006,12.856,15.6845,2016-02-03,2005-05,2016-02-04
OGLE-TR-111 b,OGLE-TR-111,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,4.0144479,0.04651,12.072093,1.077,171.6282,0.54,Mass,,,1034.0,0.0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,5044.0,0.842,0.833,0.19,[Fe/H],4.508,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m17.79s,163.324115,-61d24m20.51s,-61.4056976,1068.33,16.707,14.112,16.5277,2016-02-24,2010-11,2016-01-14
OGLE-TR-111 b,OGLE-TR-111,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=MINNITI_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...660..858M/abstract target=ref> Minniti et al. 2007 </a>,4.014484,0.047,11.265045,1.005,168.4499,0.53,Mass,,,,0.0,<a refstr=MINNITI_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...660..858M/abstract target=ref> Minniti et al. 2007 </a>,,,0.83,0.82,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m17.79s,163.324115,-61d24m20.51s,-61.4056976,1068.33,16.707,14.112,16.5277,2016-02-24,2007-05,2016-02-25
OGLE-TR-111 b,OGLE-TR-111,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=WINN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007AJ....133...11W/abstract target=ref> Winn et al. 2007 </a>,4.0144479,,11.960003,1.067,165.2716,0.52,Mass,,,,0.0,<a refstr=WINN_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007AJ....133...11W/abstract target=ref> Winn et al. 2007 </a>,,,0.831,0.81,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m17.79s,163.324115,-61d24m20.51s,-61.4056976,1068.33,16.707,14.112,16.5277,2016-02-24,2007-01,2016-02-11
OGLE-TR-111 b,OGLE-TR-111,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=PONT_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...426L..15P/abstract target=ref> Pont et al. 2004 </a>,4.0161,0.047,11.209,1.0,168.4499,0.53,Mass,0.0,,,0.0,<a refstr=PONT_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...426L..15P/abstract target=ref> Pont et al. 2004 </a>,,5070.0,0.85,0.82,0.12,,4.8,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m17.79s,163.324115,-61d24m20.51s,-61.4056976,1068.33,16.707,14.112,16.5277,2016-02-24,2004-10,2016-02-11
OGLE-TR-111 b,OGLE-TR-111,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,4.0161,0.04689,11.781,1.051,174.799,0.55,Mass,,,,0.0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,5040.0,0.831,0.852,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m17.79s,163.324115,-61d24m20.51s,-61.4056976,1068.33,16.707,14.112,16.5277,2016-02-24,2008-04,2014-05-14
OGLE-TR-111 b,OGLE-TR-111,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,4.0144477,0.04689,11.780659,1.051,247.9074,0.78,Mass,0.54,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5040.0,0.831,0.852,0.19,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m17.79s,163.324115,-61d24m20.51s,-61.4056976,1068.33,16.707,14.112,16.5277,2019-03-18,2017-06,2019-03-21
OGLE-TR-111 b,OGLE-TR-111,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=SANTOS_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006A&A...450..825S/abstract target=ref> Santos et al. 2006 </a>,,,10.87273,0.97,165.2716,0.52,Mass,,,,0.0,<a refstr=SANTOS_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006A&A...450..825S/abstract target=ref> Santos et al. 2006 </a>,K2 V,5044.0,0.83,0.81,0.19,,4.51,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m17.79s,163.324115,-61d24m20.51s,-61.4056976,1068.33,16.707,14.112,16.5277,2016-02-24,2006-05,2016-02-04
OGLE-TR-111 b,OGLE-TR-111,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,4.0144477,0.04676,11.332299,1.011,174.8065,0.55,Mass,,,1019.0,0.0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,,5044.0,0.822,0.846,0.19,[Fe/H],4.536,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h53m17.79s,163.324115,-61d24m20.51s,-61.4056976,1068.33,16.707,14.112,16.5277,2016-02-24,2012-10,2016-01-14
OGLE-TR-113 b,OGLE-TR-113,1,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,1.4324752,0.02289,12.251,1.093,400.449,1.26,Mass,,,,0.0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,4790.0,0.774,0.779,,,4.552,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m24.25s,163.1010355,-61d26m48.69s,-61.4468591,566.459,15.8485,,15.443,2014-05-14,2008-04,2014-05-14
OGLE-TR-113 b,OGLE-TR-113,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,1.43247425,0.0229,12.251437,1.093,432.2488,1.36,Mass,0.15,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,4790.0,0.774,0.779,0.09,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m24.25s,163.1010355,-61d26m48.69s,-61.4468591,566.459,15.8485,,15.443,2019-03-18,2017-06,2019-03-21
OGLE-TR-113 b,OGLE-TR-113,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,1.4324757,0.02278,12.453199,1.111,394.1092,1.24,Mass,,,1355.0,0.0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,4804.0,0.78,0.768,0.15,[Fe/H],4.539,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m24.25s,163.1010355,-61d26m48.69s,-61.4468591,566.459,15.8485,,15.443,2016-01-12,2010-11,2016-01-14
OGLE-TR-113 b,OGLE-TR-113,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.43247425,0.02265,12.195392,1.088,390.9309,1.23,Mass,,,1342.0,0.0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,,4790.0,0.766,0.755,0.09,[Fe/H],4.548,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m24.25s,163.1010355,-61d26m48.69s,-61.4468591,566.459,15.8485,,15.443,2016-01-12,2012-10,2016-01-14
OGLE-TR-113 b,OGLE-TR-113,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=KONACKI_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...609L..37K/abstract target=ref> Konacki et al. 2004 </a>,1.4324758,0.02299,12.21781,1.09,343.2564,1.08,Mass,0.0,,,0.0,<a refstr=KONACKI_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...609L..37K/abstract target=ref> Konacki et al. 2004 </a>,,4800.0,0.78,0.79,0.0,[Fe/H],4.5,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m24.25s,163.1010355,-61d26m48.69s,-61.4468591,566.459,15.8485,,15.443,2016-02-24,2004-07,2016-02-25
OGLE-TR-113 b,OGLE-TR-113,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=BOUCHY_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...421L..13B/abstract target=ref> Bouchy et al. 2004 </a>,1.4325,0.0228,12.10572,1.08,429.0705,1.35,Mass,,,,0.0,<a refstr=BOUCHY_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...421L..13B/abstract target=ref> Bouchy et al. 2004 </a>,,4752.0,0.765,0.77,0.14,[Fe/H],4.5,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m24.25s,163.1010355,-61d26m48.69s,-61.4468591,566.459,15.8485,,15.443,2016-02-24,2004-07,2016-02-25
OGLE-TR-113 b,OGLE-TR-113,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=GILLON_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006A&A...459..249G/abstract target=ref> Gillon et al. 2006 </a>,1.4324757,0.0229,12.21781,1.09,419.5356,1.32,Mass,0.0,,,0.0,<a refstr=GILLON_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006A&A...459..249G/abstract target=ref> Gillon et al. 2006 </a>,,4750.0,0.77,0.78,0.1,[M/H],4.5,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h52m24.25s,163.1010355,-61d26m48.69s,-61.4468591,566.459,15.8485,,15.443,2016-02-24,2006-11,2016-02-25
OGLE-TR-132 b,OGLE-TR-132,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=BOUCHY_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...421L..13B/abstract target=ref> Bouchy et al. 2004 </a>,1.68965,0.0306,12.89,1.15,320.99,1.01,Mass,,,,0.0,<a refstr=BOUCHY_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...421L..13B/abstract target=ref> Bouchy et al. 2004 </a>,,6411.0,1.41,1.34,0.43,[Fe/H],4.86,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h50m34.58s,162.6440933,-61d57m26.09s,-61.9572476,2012.62,16.536,14.99,16.4883,2014-10-29,2004-07,2014-10-29
OGLE-TR-132 b,OGLE-TR-132,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.68986531,0.03026,13.775861,1.229,371.8611,1.17,Mass,,,1991.0,0.0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,,6210.0,1.338,1.29,0.37,[Fe/H],4.297,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h50m34.58s,162.6440933,-61d57m26.09s,-61.9572476,2012.62,16.536,14.99,16.4883,2016-01-12,2012-10,2016-01-14
OGLE-TR-132 b,OGLE-TR-132,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=GILLON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...466..743G/abstract target=ref> Gillon et al. 2007 </a>,1.689868,,13.22662,1.18,362.3262,1.14,Mass,,,,0.0,<a refstr=GILLON_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...466..743G/abstract target=ref> Gillon et al. 2007 </a>,,6210.0,1.34,1.26,0.37,[Fe/H],4.51,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h50m34.58s,162.6440933,-61d57m26.09s,-61.9572476,2012.62,16.536,14.99,16.4883,2016-02-24,2007-05,2016-02-25
OGLE-TR-132 b,OGLE-TR-132,1,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,1.689868,0.03035,13.45,1.2,375.02,1.18,Mass,,,2013.0,0.0,<a refstr=TORRES_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008ApJ...677.1324T/abstract target=ref> Torres et al. 2008 </a>,,6210.0,1.32,1.305,0.37,[Fe/H],4.313,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h50m34.58s,162.6440933,-61d57m26.09s,-61.9572476,2012.62,16.536,14.99,16.4883,2014-10-29,2008-04,2014-10-29
OGLE-TR-132 b,OGLE-TR-132,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=MOUTOU_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...424L..31M/abstract target=ref> Moutou et al. 2004 </a>,1.689857,,16.03,1.43,378.2,1.19,Mass,,,,0.0,<a refstr=MOUTOU_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...424L..31M/abstract target=ref> Moutou et al. 2004 </a>,,6411.0,1.43,1.35,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h50m34.58s,162.6440933,-61d57m26.09s,-61.9572476,2012.62,16.536,14.99,16.4883,2014-10-29,2004-09,2014-10-29
OGLE-TR-132 b,OGLE-TR-132,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,1.68986531,0.03036,13.4508,1.2,858.141,2.7,Mass,0.6,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6210.0,1.32,1.305,0.37,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h50m34.58s,162.6440933,-61d57m26.09s,-61.9572476,2012.62,16.536,14.99,16.4883,2019-03-18,2017-06,2019-03-21
OGLE-TR-132 b,OGLE-TR-132,0,1,1,Transit,2004,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,1.689868,0.03029,14.01125,1.25,371.8611,1.17,Mass,,,2017.0,0.0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,6210.0,1.37,1.297,0.37,[Fe/H],4.275,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h50m34.58s,162.6440933,-61d57m26.09s,-61.9572476,2012.62,16.536,14.99,16.4883,2016-01-12,2010-11,2016-01-14
OGLE-TR-182 b,OGLE-TR-182,1,1,1,Transit,2007,OGLE,Published Confirmed,0,<a refstr=PONT_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...487..749P/abstract target=ref> Pont et al. 2008 </a>,3.9791,0.051,12.666,1.13,320.995,1.01,Mass,0.0,,,0.0,<a refstr=PONT_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...487..749P/abstract target=ref> Pont et al. 2008 </a>,,5924.0,1.14,1.14,0.37,[Fe/H],4.47,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h09m18.70s,167.3279228,-61d05m42.94s,-61.0952624,2501.75,16.9195,14.737,16.6783,2014-05-14,2008-08,2014-05-14
OGLE-TR-182 b,OGLE-TR-182,0,1,1,Transit,2007,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,3.9791,0.05205,16.47723,1.47,336.8998,1.06,Mass,,,1550.0,0.0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,5924.0,1.53,1.187,0.37,[Fe/H],4.142,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h09m18.70s,167.3279228,-61d05m42.94s,-61.0952624,2501.75,16.9195,14.737,16.6783,2016-01-12,2010-11,2016-01-14
OGLE-TR-182 b,OGLE-TR-182,0,1,1,Transit,2007,OGLE,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.9791,0.05205,16.47723,1.47,340.0781,1.07,Mass,0.27,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5924.0,1.53,1.187,0.37,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h09m18.70s,167.3279228,-61d05m42.94s,-61.0952624,2501.75,16.9195,14.737,16.6783,2019-03-18,2017-06,2019-03-21
OGLE-TR-211 b,OGLE-TR-211,0,1,1,Transit,2007,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,3.67724,0.05105,14.145758,1.262,238.3725,0.75,Mass,,,1686.0,0.0,<a refstr=SOUTHWORTH_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.408.1689S/abstract target=ref> Southworth 2010 </a>,,6325.0,1.56,1.312,0.11,[Fe/H],4.17,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m14.36s,160.0598236,-62d27m19.93s,-62.4555353,1515.26,15.364,13.379,15.0702,2016-01-12,2010-11,2016-01-14
OGLE-TR-211 b,OGLE-TR-211,0,1,1,Transit,2007,OGLE,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.67724,0.05106,14.145758,1.262,216.1244,0.68,Mass,0.58,,,0.0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6325.0,1.56,1.312,0.11,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m14.36s,160.0598236,-62d27m19.93s,-62.4555353,1515.26,15.364,13.379,15.0702,2019-03-18,2017-06,2019-03-21
OGLE-TR-211 b,OGLE-TR-211,1,1,1,Transit,2007,OGLE,Published Confirmed,0,<a refstr=UDALSKI_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...482..299U/abstract target=ref> Udalski et al. 2008 </a>,3.67724,0.051,15.244,1.36,327.351,1.03,Mass,0.0,,,0.0,<a refstr=UDALSKI_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...482..299U/abstract target=ref> Udalski et al. 2008 </a>,,6325.0,1.64,1.33,0.11,[Fe/H],4.22,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h40m14.36s,160.0598236,-62d27m19.93s,-62.4555353,1515.26,15.364,13.379,15.0702,2014-05-14,2008-04,2014-05-14
OGLE-TR-56 b,OGLE-TR-56,0,1,1,Transit,2002,OGLE,Published Confirmed,0,<a refstr=KONACKI_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003Natur.421..507K/abstract target=ref> Konacki et al. 2003 </a>,1.2119,0.0225,14.5717,1.3,286.047,0.9,Mass,0.0,,,0.0,<a refstr=KONACKI_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003Natur.421..507K/abstract target=ref> Konacki et al. 2003 </a>,,5900.0,1.1,1.04,,,,<a refstr=UDALSKI_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002AcA....52..115U/abstract target=ref> Udalski et al. 2002 </a>,17h56m35.51s,269.1479583,-29d32m21.2s,-29.5392222,,15.3,,,2016-02-24,2003-01,2016-02-25
OGLE-TR-56 b,OGLE-TR-56,0,1,1,Transit,2002,OGLE,Published Confirmed,0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,1.21191096,0.02453,19.436406,1.734,448.1403,1.41,Mass,,,2482.0,0.0,<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>,,6119.0,1.737,1.339,0.25,[Fe/H],4.086,<a refstr=UDALSKI_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002AcA....52..115U/abstract target=ref> Udalski et al. 2002 </a>,17h56m35.51s,269.1479583,-29d32m21.2s,-29.5392222,,15.3,,,2016-01-12,2012-10,2016-01-14
